timestamp,symbol,price,return,pnl,equity,expected_pnl,implementation_shortfall,volatility,volume_ratio,spread_bps,slippage_bps,signal_strength,news_risk,strategy_type,rsi_14,price_to_ma_20_pct,momentum_20d_pct,trend_strength,implied_volatility,volatility_limit,net_interest_margin_trend,loan_loss_risk,oil_momentum_20d_pct,inventory_surprise_pct,action,decision_reason,target_position,target_quantity,target_weight,fill_quantity,fill_price,position_quantity,kind,event_id,parent_id,available_at,decision_timestamp,strategy_id,strategy_version,model_version,feature_snapshot_id,detail
2025-08-18T12:49:00Z,NVDA,134.8384,0.000227,0.0,-8.11,0.0,0.0,0.2116,1.173,1.918,0.508,0.072,0.17,Volatility-gated growth,,,,,0.58,0.7,,,,,,,,,,,,,pnl,nvda-pnl-04,nvda-position-04,2025-08-18T12:49:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Pnl evidence for NVDA cycle 5.
2025-08-18T12:51:00Z,JPM,217.6593,0.0031,60.94,-0.85,26.12,-34.82,0.2667,1.136,2.498,1.109,0.011,0.24,Bank fundamentals,,,,,,,0.09,0.13,,,,,,,,,,,observation,jpm-observation-04,,2025-08-18T12:51:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Observation evidence for JPM cycle 5.
2025-08-18T12:52:00Z,JPM,217.6593,0.0031,60.94,-0.85,26.12,-34.82,0.2667,1.136,2.498,1.109,0.011,0.24,Bank fundamentals,,,,,,,0.09,0.13,,,BUY,BUY: net-interest-margin trend was 0.09; improving margins buy and sharp contraction sells.,100,,0.021766,,,,decision,jpm-decision-04,jpm-observation-04,2025-08-18T12:51:00Z,2025-08-18T12:52:00Z,demo-jpm-bank-fundamentals,2026.08-demo,jpm-bank-quality-4.1,jpm-features-04,Decision evidence for JPM cycle 5.
2025-08-18T12:53:00Z,JPM,217.6593,0.0031,60.94,-0.85,26.12,-34.82,0.2667,1.136,2.498,1.109,0.011,0.24,Bank fundamentals,,,,,,,0.09,0.13,,,,,100,100,0.021766,,,,target,jpm-target-04,jpm-decision-04,2025-08-18T12:53:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Target evidence for JPM cycle 5.
2025-08-18T12:54:00Z,JPM,217.6593,0.0031,60.94,-0.85,26.12,-34.82,0.2667,1.136,2.498,1.109,0.011,0.24,Bank fundamentals,,,,,,,0.09,0.13,,,,,,,,50,217.6593,,fill,jpm-fill-04,jpm-target-04,2025-08-18T12:54:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Fill evidence for JPM cycle 5.
2025-08-18T12:55:00Z,JPM,217.6593,0.0031,60.94,-0.85,26.12,-34.82,0.2667,1.136,2.498,1.109,0.011,0.24,Bank fundamentals,,,,,,,0.09,0.13,,,,,,,,,,100,position,jpm-position-04,jpm-fill-04,2025-08-18T12:55:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Position evidence for JPM cycle 5.
2025-08-18T12:56:00Z,JPM,217.6593,0.0031,60.94,-0.85,26.12,-34.82,0.2667,1.136,2.498,1.109,0.011,0.24,Bank fundamentals,,,,,,,0.09,0.13,,,,,,,,,,,pnl,jpm-pnl-04,jpm-position-04,2025-08-18T12:56:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Pnl evidence for JPM cycle 5.
2025-08-18T12:58:00Z,XOM,111.896,0.003957,-4.03,-35.81,0.0,4.03,0.3077,0.974,2.917,1.238,0.75,0.31,Oil trend and inventories,,,,,,,,,-6,3.0,,,,,,,,,observation,xom-observation-04,,2025-08-18T12:58:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Observation evidence for XOM cycle 5.
2025-08-18T12:59:00Z,XOM,111.896,0.003957,-4.03,-35.81,0.0,4.03,0.3077,0.974,2.917,1.238,0.75,0.31,Oil trend and inventories,,,,,,,,,-6,3.0,SELL,SELL: 20-day oil momentum was -6%; above 6% buys and below -5% sells.,0,,0.0,,,,decision,xom-decision-04,xom-observation-04,2025-08-18T12:58:00Z,2025-08-18T12:59:00Z,demo-xom-oil-trend-and-inventories,2026.08-demo,xom-energy-trend-2.7,xom-features-04,Decision evidence for XOM cycle 5.
2025-08-18T13:00:00Z,XOM,111.896,0.003957,-4.03,-35.81,0.0,4.03,0.3077,0.974,2.917,1.238,0.75,0.31,Oil trend and inventories,,,,,,,,,-6,3.0,,,0,0,0.0,,,,target,xom-target-04,xom-decision-04,2025-08-18T13:00:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Target evidence for XOM cycle 5.
2025-08-18T13:01:00Z,XOM,111.896,0.003957,-4.03,-35.81,0.0,4.03,0.3077,0.974,2.917,1.238,0.75,0.31,Oil trend and inventories,,,,,,,,,-6,3.0,,,,,,-60,111.896,,fill,xom-fill-04,xom-target-04,2025-08-18T13:01:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Fill evidence for XOM cycle 5.
2025-08-18T13:02:00Z,XOM,111.896,0.003957,-4.03,-35.81,0.0,4.03,0.3077,0.974,2.917,1.238,0.75,0.31,Oil trend and inventories,,,,,,,,,-6,3.0,,,,,,,,0,position,xom-position-04,xom-fill-04,2025-08-18T13:02:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Position evidence for XOM cycle 5.
2025-08-18T13:03:00Z,XOM,111.896,0.003957,-4.03,-35.81,0.0,4.03,0.3077,0.974,2.917,1.238,0.75,0.31,Oil trend and inventories,,,,,,,,,-6,3.0,,,,,,,,,pnl,xom-pnl-04,xom-position-04,2025-08-18T13:03:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Pnl evidence for XOM cycle 5.
2025-08-18T13:15:00Z,AAPL,224.8689,-0.001679,-20.5,-70.15,10.79,31.29,0.1518,1.051,1.334,0.959,0.971,0.1,RSI mean reversion,68,-2.57,,,,,,,,,,,,,,,,,observation,aapl-observation-05,,2025-08-18T13:15:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Observation evidence for AAPL cycle 6.
2025-08-18T13:16:00Z,AAPL,224.8689,-0.001679,-20.5,-70.15,10.79,31.29,0.1518,1.051,1.334,0.959,0.971,0.1,RSI mean reversion,68,-2.57,,,,,,,,,SELL,SELL: RSI was 68; below 30 buys and above 65 sells while the middle range holds.,40,,0.008995,,,,decision,aapl-decision-05,aapl-observation-05,2025-08-18T13:15:00Z,2025-08-18T13:16:00Z,demo-aapl-rsi-mean-reversion,2026.08-demo,aapl-rsi-reversion-3.2,aapl-features-05,Decision evidence for AAPL cycle 6.
2025-08-18T13:17:00Z,AAPL,224.8689,-0.001679,-20.5,-70.15,10.79,31.29,0.1518,1.051,1.334,0.959,0.971,0.1,RSI mean reversion,68,-2.57,,,,,,,,,,,40,40,0.008995,,,,target,aapl-target-05,aapl-decision-05,2025-08-18T13:17:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Target evidence for AAPL cycle 6.
2025-08-18T13:18:00Z,AAPL,224.8689,-0.001679,-20.5,-70.15,10.79,31.29,0.1518,1.051,1.334,0.959,0.971,0.1,RSI mean reversion,68,-2.57,,,,,,,,,,,,,,-40,224.8689,,fill,aapl-fill-05,aapl-target-05,2025-08-18T13:18:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Fill evidence for AAPL cycle 6.
2025-08-18T13:19:00Z,AAPL,224.8689,-0.001679,-20.5,-70.15,10.79,31.29,0.1518,1.051,1.334,0.959,0.971,0.1,RSI mean reversion,68,-2.57,,,,,,,,,,,,,,,,40,position,aapl-position-05,aapl-fill-05,2025-08-18T13:19:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Position evidence for AAPL cycle 6.
2025-08-18T13:20:00Z,AAPL,224.8689,-0.001679,-20.5,-70.15,10.79,31.29,0.1518,1.051,1.334,0.959,0.971,0.1,RSI mean reversion,68,-2.57,,,,,,,,,,,,,,,,,pnl,aapl-pnl-05,aapl-position-05,2025-08-18T13:20:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Pnl evidence for AAPL cycle 6.
2025-08-18T13:22:00Z,MSFT,415.6138,0.001546,11.8,-121.66,14.96,3.16,0.1858,1.173,1.674,0.854,0.325,0.17,20-day momentum,,,-2.6,0.52,,,,,,,,,,,,,,,observation,msft-observation-05,,2025-08-18T13:22:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Observation evidence for MSFT cycle 6.
2025-08-18T13:23:00Z,MSFT,415.6138,0.001546,11.8,-121.66,14.96,3.16,0.1858,1.173,1.674,0.854,0.325,0.17,20-day momentum,,,-2.6,0.52,,,,,,,SELL,SELL: 20-day momentum was -2.6%; above 3% buys and below -2% sells.,30,,0.012468,,,,decision,msft-decision-05,msft-observation-05,2025-08-18T13:22:00Z,2025-08-18T13:23:00Z,demo-msft-20-day-momentum,2026.08-demo,msft-momentum-2.4,msft-features-05,Decision evidence for MSFT cycle 6.
2025-08-18T13:24:00Z,MSFT,415.6138,0.001546,11.8,-121.66,14.96,3.16,0.1858,1.173,1.674,0.854,0.325,0.17,20-day momentum,,,-2.6,0.52,,,,,,,,,30,30,0.012468,,,,target,msft-target-05,msft-decision-05,2025-08-18T13:24:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Target evidence for MSFT cycle 6.
2025-08-18T13:25:00Z,MSFT,415.6138,0.001546,11.8,-121.66,14.96,3.16,0.1858,1.173,1.674,0.854,0.325,0.17,20-day momentum,,,-2.6,0.52,,,,,,,,,,,,-30,415.6138,,fill,msft-fill-05,msft-target-05,2025-08-18T13:25:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Fill evidence for MSFT cycle 6.
2025-08-18T13:26:00Z,MSFT,415.6138,0.001546,11.8,-121.66,14.96,3.16,0.1858,1.173,1.674,0.854,0.325,0.17,20-day momentum,,,-2.6,0.52,,,,,,,,,,,,,,30,position,msft-position-05,msft-fill-05,2025-08-18T13:26:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Position evidence for MSFT cycle 6.
2025-08-18T13:27:00Z,MSFT,415.6138,0.001546,11.8,-121.66,14.96,3.16,0.1858,1.173,1.674,0.854,0.325,0.17,20-day momentum,,,-2.6,0.52,,,,,,,,,,,,,,,pnl,msft-pnl-05,msft-position-05,2025-08-18T13:27:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Pnl evidence for MSFT cycle 6.
2025-08-18T13:29:00Z,NVDA,135.3462,0.003766,8.57,0.46,3.25,-5.32,0.2364,1.136,2.201,0.832,0.051,0.24,Volatility-gated growth,,,,,0.41,0.7,,,,,,,,,,,,,observation,nvda-observation-05,,2025-08-18T13:29:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Observation evidence for NVDA cycle 6.
2025-08-18T13:30:00Z,NVDA,135.3462,0.003766,8.57,0.46,3.25,-5.32,0.2364,1.136,2.201,0.832,0.051,0.24,Volatility-gated growth,,,,,0.41,0.7,,,,,BUY,BUY: implied volatility was 0.41; low volatility permits exposure and above 0.70 exits it.,20,,0.002707,,,,decision,nvda-decision-05,nvda-observation-05,2025-08-18T13:29:00Z,2025-08-18T13:30:00Z,demo-nvda-volatility-gated-growth,2026.08-demo,nvda-volatility-gate-1.9,nvda-features-05,Decision evidence for NVDA cycle 6.
2025-08-18T13:31:00Z,NVDA,135.3462,0.003766,8.57,0.46,3.25,-5.32,0.2364,1.136,2.201,0.832,0.051,0.24,Volatility-gated growth,,,,,0.41,0.7,,,,,,,20,20,0.002707,,,,target,nvda-target-05,nvda-decision-05,2025-08-18T13:31:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Target evidence for NVDA cycle 6.
2025-08-18T13:32:00Z,NVDA,135.3462,0.003766,8.57,0.46,3.25,-5.32,0.2364,1.136,2.201,0.832,0.051,0.24,Volatility-gated growth,,,,,0.41,0.7,,,,,,,,,,20,135.3462,,fill,nvda-fill-05,nvda-target-05,2025-08-18T13:32:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Fill evidence for NVDA cycle 6.
2025-08-18T13:33:00Z,NVDA,135.3462,0.003766,8.57,0.46,3.25,-5.32,0.2364,1.136,2.201,0.832,0.051,0.24,Volatility-gated growth,,,,,0.41,0.7,,,,,,,,,,,,20,position,nvda-position-05,nvda-fill-05,2025-08-18T13:33:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Position evidence for NVDA cycle 6.
2025-08-18T13:34:00Z,NVDA,135.3462,0.003766,8.57,0.46,3.25,-5.32,0.2364,1.136,2.201,0.832,0.051,0.24,Volatility-gated growth,,,,,0.41,0.7,,,,,,,,,,,,,pnl,nvda-pnl-05,nvda-position-05,2025-08-18T13:34:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Pnl evidence for NVDA cycle 6.
2025-08-18T13:36:00Z,JPM,218.4292,0.003537,77.26,76.41,26.21,-51.05,0.2698,0.974,2.533,0.624,0.004,0.31,Bank fundamentals,,,,,,,0.03,0.19,,,,,,,,,,,observation,jpm-observation-05,,2025-08-18T13:36:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Observation evidence for JPM cycle 6.
2025-08-18T13:37:00Z,JPM,218.4292,0.003537,77.26,76.41,26.21,-51.05,0.2698,0.974,2.533,0.624,0.004,0.31,Bank fundamentals,,,,,,,0.03,0.19,,,HOLD,HOLD: net-interest-margin trend was 0.03; improving margins buy and sharp contraction sells.,100,,0.021843,,,,decision,jpm-decision-05,jpm-observation-05,2025-08-18T13:36:00Z,2025-08-18T13:37:00Z,demo-jpm-bank-fundamentals,2026.08-demo,jpm-bank-quality-4.1,jpm-features-05,Decision evidence for JPM cycle 6.
2025-08-18T13:38:00Z,JPM,218.4292,0.003537,77.26,76.41,26.21,-51.05,0.2698,0.974,2.533,0.624,0.004,0.31,Bank fundamentals,,,,,,,0.03,0.19,,,,,100,100,0.021843,,,,target,jpm-target-05,jpm-decision-05,2025-08-18T13:38:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Target evidence for JPM cycle 6.
2025-08-18T13:39:00Z,JPM,218.4292,0.003537,77.26,76.41,26.21,-51.05,0.2698,0.974,2.533,0.624,0.004,0.31,Bank fundamentals,,,,,,,0.03,0.19,,,,,,,,0,,,fill,jpm-fill-05,jpm-target-05,2025-08-18T13:39:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Fill evidence for JPM cycle 6.
2025-08-18T13:40:00Z,JPM,218.4292,0.003537,77.26,76.41,26.21,-51.05,0.2698,0.974,2.533,0.624,0.004,0.31,Bank fundamentals,,,,,,,0.03,0.19,,,,,,,,,,100,position,jpm-position-05,jpm-fill-05,2025-08-18T13:40:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Position evidence for JPM cycle 6.
2025-08-18T13:41:00Z,JPM,218.4292,0.003537,77.26,76.41,26.21,-51.05,0.2698,0.974,2.533,0.624,0.004,0.31,Bank fundamentals,,,,,,,0.03,0.19,,,,,,,,,,,pnl,jpm-pnl-05,jpm-position-05,2025-08-18T13:41:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Pnl evidence for JPM cycle 6.
2025-08-18T13:43:00Z,XOM,112.0088,0.001008,0.0,-35.81,0.0,0.0,0.2871,0.836,2.681,0.535,0.25,0.38,Oil trend and inventories,,,,,,,,,-2,1.0,,,,,,,,,observation,xom-observation-05,,2025-08-18T13:43:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Observation evidence for XOM cycle 6.
2025-08-18T13:44:00Z,XOM,112.0088,0.001008,0.0,-35.81,0.0,0.0,0.2871,0.836,2.681,0.535,0.25,0.38,Oil trend and inventories,,,,,,,,,-2,1.0,HOLD,HOLD: 20-day oil momentum was -2%; above 6% buys and below -5% sells.,0,,0.0,,,,decision,xom-decision-05,xom-observation-05,2025-08-18T13:43:00Z,2025-08-18T13:44:00Z,demo-xom-oil-trend-and-inventories,2026.08-demo,xom-energy-trend-2.7,xom-features-05,Decision evidence for XOM cycle 6.
2025-08-18T13:45:00Z,XOM,112.0088,0.001008,0.0,-35.81,0.0,0.0,0.2871,0.836,2.681,0.535,0.25,0.38,Oil trend and inventories,,,,,,,,,-2,1.0,,,0,0,0.0,,,,target,xom-target-05,xom-decision-05,2025-08-18T13:45:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Target evidence for XOM cycle 6.
2025-08-18T13:46:00Z,XOM,112.0088,0.001008,0.0,-35.81,0.0,0.0,0.2871,0.836,2.681,0.535,0.25,0.38,Oil trend and inventories,,,,,,,,,-2,1.0,,,,,,0,,,fill,xom-fill-05,xom-target-05,2025-08-18T13:46:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Fill evidence for XOM cycle 6.
2025-08-18T13:47:00Z,XOM,112.0088,0.001008,0.0,-35.81,0.0,0.0,0.2871,0.836,2.681,0.535,0.25,0.38,Oil trend and inventories,,,,,,,,,-2,1.0,,,,,,,,0,position,xom-position-05,xom-fill-05,2025-08-18T13:47:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Position evidence for XOM cycle 6.
2025-08-18T13:48:00Z,XOM,112.0088,0.001008,0.0,-35.81,0.0,0.0,0.2871,0.836,2.681,0.535,0.25,0.38,Oil trend and inventories,,,,,,,,,-2,1.0,,,,,,,,,pnl,xom-pnl-05,xom-position-05,2025-08-18T13:48:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Pnl evidence for XOM cycle 6.
2025-08-18T14:00:00Z,AAPL,225.4733,0.002688,24.24,-45.91,10.82,-13.42,0.1588,1.173,1.415,0.594,0.814,0.17,RSI mean reversion,57,-1.0,,,,,,,,,,,,,,,,,observation,aapl-observation-06,,2025-08-18T14:00:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Observation evidence for AAPL cycle 7.
2025-08-18T14:01:00Z,AAPL,225.4733,0.002688,24.24,-45.91,10.82,-13.42,0.1588,1.173,1.415,0.594,0.814,0.17,RSI mean reversion,57,-1.0,,,,,,,,,HOLD,HOLD: RSI was 57; below 30 buys and above 65 sells while the middle range holds.,40,,0.009019,,,,decision,aapl-decision-06,aapl-observation-06,2025-08-18T14:00:00Z,2025-08-18T14:01:00Z,demo-aapl-rsi-mean-reversion,2026.08-demo,aapl-rsi-reversion-3.2,aapl-features-06,Decision evidence for AAPL cycle 7.
2025-08-18T14:02:00Z,AAPL,225.4733,0.002688,24.24,-45.91,10.82,-13.42,0.1588,1.173,1.415,0.594,0.814,0.17,RSI mean reversion,57,-1.0,,,,,,,,,,,40,40,0.009019,,,,target,aapl-target-06,aapl-decision-06,2025-08-18T14:02:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Target evidence for AAPL cycle 7.
2025-08-18T14:03:00Z,AAPL,225.4733,0.002688,24.24,-45.91,10.82,-13.42,0.1588,1.173,1.415,0.594,0.814,0.17,RSI mean reversion,57,-1.0,,,,,,,,,,,,,,0,,,fill,aapl-fill-06,aapl-target-06,2025-08-18T14:03:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Fill evidence for AAPL cycle 7.
2025-08-18T14:04:00Z,AAPL,225.4733,0.002688,24.24,-45.91,10.82,-13.42,0.1588,1.173,1.415,0.594,0.814,0.17,RSI mean reversion,57,-1.0,,,,,,,,,,,,,,,,40,position,aapl-position-06,aapl-fill-06,2025-08-18T14:04:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Position evidence for AAPL cycle 7.
2025-08-18T14:05:00Z,AAPL,225.4733,0.002688,24.24,-45.91,10.82,-13.42,0.1588,1.173,1.415,0.594,0.814,0.17,RSI mean reversion,57,-1.0,,,,,,,,,,,,,,,,,pnl,aapl-pnl-06,aapl-position-06,2025-08-18T14:05:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Pnl evidence for AAPL cycle 7.
2025-08-18T14:07:00Z,MSFT,417.2763,0.004,50.07,-71.59,15.02,-35.05,0.203,1.136,1.87,0.64,0.062,0.24,20-day momentum,,,-0.5,0.1,,,,,,,,,,,,,,,observation,msft-observation-06,,2025-08-18T14:07:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Observation evidence for MSFT cycle 7.
2025-08-18T14:08:00Z,MSFT,417.2763,0.004,50.07,-71.59,15.02,-35.05,0.203,1.136,1.87,0.64,0.062,0.24,20-day momentum,,,-0.5,0.1,,,,,,,HOLD,HOLD: 20-day momentum was -0.5%; above 3% buys and below -2% sells.,30,,0.012518,,,,decision,msft-decision-06,msft-observation-06,2025-08-18T14:07:00Z,2025-08-18T14:08:00Z,demo-msft-20-day-momentum,2026.08-demo,msft-momentum-2.4,msft-features-06,Decision evidence for MSFT cycle 7.
2025-08-18T14:09:00Z,MSFT,417.2763,0.004,50.07,-71.59,15.02,-35.05,0.203,1.136,1.87,0.64,0.062,0.24,20-day momentum,,,-0.5,0.1,,,,,,,,,30,30,0.012518,,,,target,msft-target-06,msft-decision-06,2025-08-18T14:09:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Target evidence for MSFT cycle 7.
2025-08-18T14:10:00Z,MSFT,417.2763,0.004,50.07,-71.59,15.02,-35.05,0.203,1.136,1.87,0.64,0.062,0.24,20-day momentum,,,-0.5,0.1,,,,,,,,,,,,0,,,fill,msft-fill-06,msft-target-06,2025-08-18T14:10:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Fill evidence for MSFT cycle 7.
2025-08-18T14:11:00Z,MSFT,417.2763,0.004,50.07,-71.59,15.02,-35.05,0.203,1.136,1.87,0.64,0.062,0.24,20-day momentum,,,-0.5,0.1,,,,,,,,,,,,,,30,position,msft-position-06,msft-fill-06,2025-08-18T14:11:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Position evidence for MSFT cycle 7.
2025-08-18T14:12:00Z,MSFT,417.2763,0.004,50.07,-71.59,15.02,-35.05,0.203,1.136,1.87,0.64,0.062,0.24,20-day momentum,,,-0.5,0.1,,,,,,,,,,,,,,,pnl,msft-pnl-06,msft-position-06,2025-08-18T14:12:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Pnl evidence for MSFT cycle 7.
2025-08-18T14:14:00Z,NVDA,135.7131,0.002711,-1.63,-1.17,0.0,1.63,0.229,0.974,2.117,0.795,0.094,0.31,Volatility-gated growth,,,,,0.75,0.7,,,,,,,,,,,,,observation,nvda-observation-06,,2025-08-18T14:14:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Observation evidence for NVDA cycle 7.
2025-08-18T14:15:00Z,NVDA,135.7131,0.002711,-1.63,-1.17,0.0,1.63,0.229,0.974,2.117,0.795,0.094,0.31,Volatility-gated growth,,,,,0.75,0.7,,,,,SELL,SELL: implied volatility was 0.75; low volatility permits exposure and above 0.70 exits it.,0,,0.0,,,,decision,nvda-decision-06,nvda-observation-06,2025-08-18T14:14:00Z,2025-08-18T14:15:00Z,demo-nvda-volatility-gated-growth,2026.08-demo,nvda-volatility-gate-1.9,nvda-features-06,Decision evidence for NVDA cycle 7.
2025-08-18T14:16:00Z,NVDA,135.7131,0.002711,-1.63,-1.17,0.0,1.63,0.229,0.974,2.117,0.795,0.094,0.31,Volatility-gated growth,,,,,0.75,0.7,,,,,,,0,0,0.0,,,,target,nvda-target-06,nvda-decision-06,2025-08-18T14:16:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Target evidence for NVDA cycle 7.
2025-08-18T14:17:00Z,NVDA,135.7131,0.002711,-1.63,-1.17,0.0,1.63,0.229,0.974,2.117,0.795,0.094,0.31,Volatility-gated growth,,,,,0.75,0.7,,,,,,,,,,-20,135.7131,,fill,nvda-fill-06,nvda-target-06,2025-08-18T14:17:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Fill evidence for NVDA cycle 7.
2025-08-18T14:18:00Z,NVDA,135.7131,0.002711,-1.63,-1.17,0.0,1.63,0.229,0.974,2.117,0.795,0.094,0.31,Volatility-gated growth,,,,,0.75,0.7,,,,,,,,,,,,0,position,nvda-position-06,nvda-fill-06,2025-08-18T14:18:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Position evidence for NVDA cycle 7.
2025-08-18T14:19:00Z,NVDA,135.7131,0.002711,-1.63,-1.17,0.0,1.63,0.229,0.974,2.117,0.795,0.094,0.31,Volatility-gated growth,,,,,0.75,0.7,,,,,,,,,,,,,pnl,nvda-pnl-06,nvda-position-06,2025-08-18T14:19:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Pnl evidence for NVDA cycle 7.
2025-08-18T14:21:00Z,JPM,218.3549,-0.00034,-7.42,68.99,26.2,33.62,0.2474,0.836,2.277,0.512,0.0,0.38,Bank fundamentals,,,,,,,0.0,0.22,,,,,,,,,,,observation,jpm-observation-06,,2025-08-18T14:21:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Observation evidence for JPM cycle 7.
2025-08-18T14:22:00Z,JPM,218.3549,-0.00034,-7.42,68.99,26.2,33.62,0.2474,0.836,2.277,0.512,0.0,0.38,Bank fundamentals,,,,,,,0.0,0.22,,,HOLD,HOLD: net-interest-margin trend was 0.0; improving margins buy and sharp contraction sells.,100,,0.021835,,,,decision,jpm-decision-06,jpm-observation-06,2025-08-18T14:21:00Z,2025-08-18T14:22:00Z,demo-jpm-bank-fundamentals,2026.08-demo,jpm-bank-quality-4.1,jpm-features-06,Decision evidence for JPM cycle 7.
2025-08-18T14:23:00Z,JPM,218.3549,-0.00034,-7.42,68.99,26.2,33.62,0.2474,0.836,2.277,0.512,0.0,0.38,Bank fundamentals,,,,,,,0.0,0.22,,,,,100,100,0.021835,,,,target,jpm-target-06,jpm-decision-06,2025-08-18T14:23:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Target evidence for JPM cycle 7.
2025-08-18T14:24:00Z,JPM,218.3549,-0.00034,-7.42,68.99,26.2,33.62,0.2474,0.836,2.277,0.512,0.0,0.38,Bank fundamentals,,,,,,,0.0,0.22,,,,,,,,0,,,fill,jpm-fill-06,jpm-target-06,2025-08-18T14:24:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Fill evidence for JPM cycle 7.
2025-08-18T14:25:00Z,JPM,218.3549,-0.00034,-7.42,68.99,26.2,33.62,0.2474,0.836,2.277,0.512,0.0,0.38,Bank fundamentals,,,,,,,0.0,0.22,,,,,,,,,,100,position,jpm-position-06,jpm-fill-06,2025-08-18T14:25:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Position evidence for JPM cycle 7.
2025-08-18T14:26:00Z,JPM,218.3549,-0.00034,-7.42,68.99,26.2,33.62,0.2474,0.836,2.277,0.512,0.0,0.38,Bank fundamentals,,,,,,,0.0,0.22,,,,,,,,,,,pnl,jpm-pnl-06,jpm-position-06,2025-08-18T14:26:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Pnl evidence for JPM cycle 7.
2025-08-18T14:28:00Z,XOM,111.6536,-0.003171,-0.0,-35.81,0.0,0.0,0.3022,0.849,2.854,0.611,0.0,0.1,Oil trend and inventories,,,,,,,,,0,0.0,,,,,,,,,observation,xom-observation-06,,2025-08-18T14:28:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Observation evidence for XOM cycle 7.
2025-08-18T14:29:00Z,XOM,111.6536,-0.003171,-0.0,-35.81,0.0,0.0,0.3022,0.849,2.854,0.611,0.0,0.1,Oil trend and inventories,,,,,,,,,0,0.0,HOLD,HOLD: 20-day oil momentum was 0%; above 6% buys and below -5% sells.,0,,0.0,,,,decision,xom-decision-06,xom-observation-06,2025-08-18T14:28:00Z,2025-08-18T14:29:00Z,demo-xom-oil-trend-and-inventories,2026.08-demo,xom-energy-trend-2.7,xom-features-06,Decision evidence for XOM cycle 7.
