timestamp,pnl,equity,expected_pnl,implementation_shortfall,symbol,side,quantity,notional,hit_rate,feature_drift_score,gross_exposure,net_exposure,leverage,concentration,position_size,fill_rate,reject_rate,latency_ms,fees,broker_position_mismatch,api_error_rate,api_disconnects,restart_count,strategy_version,parameter_hash
2025-08-16T13:30:00,-37.8,419711.69,761.72,799.52,XOM,sell,160,15063.1,0.337,0.7,2628400,710000,3.2,0.59,460000,0.852,0.067,297,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T13:35:00,-26.58,419685.1,759.66,786.24,AAPL,buy,500,47070.9,0.335,0.71,2629000,710000,3.2,0.59,460000,0.851,0.067,293,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T13:40:00,-26.21,419658.89,759.79,785.99,MSFT,buy,280,26422.62,0.35,0.65,2629600,710000,3.2,0.59,460000,0.857,0.067,294,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T13:45:00,324.83,419983.73,768.55,443.71,NVDA,sell,190,17913.92,0.347,0.66,2630200,710000,3.2,0.59,460000,0.856,0.067,295,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T13:50:00,-128.99,419854.74,743.14,872.14,JPM,buy,340,32003.42,0.345,0.67,2630800,710000,3.2,0.59,460000,0.855,0.067,296,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T13:55:00,138.0,419992.74,753.93,615.93,XOM,buy,160,15075.3,0.342,0.68,2631400,710000,3.2,0.59,460000,0.854,0.067,297,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T14:00:00,-344.95,419647.78,762.69,1107.64,AAPL,sell,500,47117.25,0.34,0.69,2632000,710000,3.2,0.59,460000,0.853,0.067,293,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T14:05:00,308.69,419956.48,764.11,455.41,MSFT,buy,280,26343.16,0.337,0.7,2632600,710000,3.2,0.59,460000,0.852,0.067,294,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T14:10:00,-67.38,419889.09,770.93,838.32,NVDA,buy,190,17951.47,0.335,0.71,2633200,710000,3.2,0.59,460000,0.851,0.067,295,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T14:15:00,135.38,420024.48,760.17,624.78,JPM,sell,340,32042.01,0.35,0.65,2633800,710000,3.2,0.59,460000,0.857,0.067,296,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T14:20:00,417.18,420441.66,775.8,358.62,XOM,buy,160,15050.38,0.347,0.66,2634400,710000,3.2,0.59,460000,0.856,0.067,297,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T14:25:00,460.8,420902.46,757.52,296.72,AAPL,buy,500,46872.8,0.345,0.67,2635000,710000,3.2,0.59,460000,0.855,0.067,293,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T14:30:00,-80.0,420822.47,771.13,851.12,MSFT,sell,280,26365.61,0.342,0.68,2635600,710000,3.2,0.59,460000,0.854,0.067,294,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T14:35:00,90.82,420913.28,780.6,689.78,NVDA,buy,190,17984.81,0.34,0.69,2636200,710000,3.2,0.59,460000,0.853,0.067,295,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T14:40:00,323.68,421236.97,772.04,448.35,JPM,buy,340,32164.65,0.337,0.7,2636800,710000,3.2,0.59,460000,0.852,0.067,296,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T14:45:00,110.76,421347.72,766.61,655.85,XOM,sell,160,15158.72,0.335,0.71,2637400,710000,3.2,0.59,460000,0.851,0.067,297,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T14:50:00,-24.43,421323.29,783.21,807.64,AAPL,buy,500,47119.9,0.35,0.65,2638000,710000,3.2,0.59,460000,0.857,0.067,293,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T14:55:00,-137.59,421185.7,772.84,910.44,MSFT,buy,280,26417.38,0.347,0.66,2638600,710000,3.2,0.59,460000,0.856,0.067,294,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T15:00:00,412.76,421598.46,765.23,352.47,NVDA,sell,190,17983.9,0.345,0.67,2639200,710000,3.2,0.59,460000,0.855,0.067,295,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T15:05:00,318.47,421916.93,761.49,443.03,JPM,buy,340,31968.3,0.342,0.68,2639800,710000,3.2,0.59,460000,0.854,0.067,296,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T15:10:00,94.29,422011.22,756.67,662.38,XOM,buy,160,15017.71,0.34,0.69,2640400,710000,3.2,0.59,460000,0.853,0.067,297,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T15:15:00,315.59,422326.81,766.22,450.63,AAPL,sell,500,46972.25,0.337,0.7,2641000,710000,3.2,0.59,460000,0.852,0.067,293,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T15:20:00,43.6,422370.41,777.04,733.45,MSFT,buy,280,26298.44,0.335,0.71,2641600,710000,3.2,0.59,460000,0.851,0.067,294,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T15:25:00,22.65,422393.06,765.73,743.08,NVDA,buy,190,17910.73,0.35,0.65,2642200,710000,3.2,0.59,460000,0.857,0.067,295,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T15:30:00,404.9,422797.96,775.8,370.9,JPM,sell,340,32023.65,0.347,0.66,2642800,710000,3.2,0.59,460000,0.856,0.067,296,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T15:35:00,74.79,422872.75,776.29,701.5,XOM,buy,160,15113.04,0.345,0.67,2643400,710000,3.2,0.59,460000,0.855,0.067,297,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T15:40:00,301.81,423174.56,766.05,464.24,AAPL,buy,500,47137.65,0.342,0.68,2644000,710000,3.2,0.59,460000,0.854,0.067,293,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T15:45:00,407.35,423581.91,793.52,386.18,MSFT,sell,280,26322.18,0.34,0.69,2644600,710000,3.2,0.59,460000,0.853,0.067,294,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T15:50:00,417.45,423999.36,775.02,357.56,NVDA,buy,190,17918.42,0.337,0.7,2645200,710000,3.2,0.59,460000,0.852,0.067,295,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T15:55:00,553.57,424552.93,770.45,216.88,JPM,buy,340,32045.07,0.335,0.71,2645800,710000,3.2,0.59,460000,0.851,0.067,296,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T16:00:00,-189.06,424363.87,754.69,943.76,XOM,sell,160,15048.4,0.35,0.65,2646400,710000,3.2,0.59,460000,0.857,0.067,297,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T16:05:00,337.8,424701.66,767.13,429.33,AAPL,buy,500,46891.6,0.347,0.66,2647000,710000,3.2,0.59,460000,0.856,0.067,293,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T16:10:00,183.14,424884.8,766.12,582.98,MSFT,buy,280,26201.53,0.345,0.67,2647600,710000,3.2,0.59,460000,0.855,0.067,294,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T16:15:00,50.25,424935.05,767.07,716.82,NVDA,sell,190,17696.09,0.342,0.68,2648200,710000,3.2,0.59,460000,0.854,0.067,295,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T16:20:00,257.55,425192.61,764.98,507.43,JPM,buy,340,31594.91,0.34,0.69,2648800,710000,3.2,0.59,460000,0.853,0.067,296,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T16:25:00,-21.05,425171.55,767.67,788.73,XOM,buy,160,14892.98,0.337,0.7,2649400,710000,3.2,0.59,460000,0.852,0.067,297,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T16:30:00,294.95,425466.51,763.97,469.02,AAPL,sell,500,46441.4,0.335,0.71,2650000,710000,3.2,0.59,460000,0.851,0.067,293,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T16:35:00,-432.24,425034.26,776.46,1208.7,MSFT,buy,280,26041.62,0.35,0.65,2650600,710000,3.2,0.59,460000,0.857,0.067,294,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T16:40:00,198.21,425232.47,775.43,577.22,NVDA,buy,190,17685.83,0.347,0.66,2651200,710000,3.2,0.59,460000,0.856,0.067,295,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T16:45:00,504.42,425736.89,786.58,282.16,JPM,sell,340,31613.03,0.345,0.67,2651800,710000,3.2,0.59,460000,0.855,0.067,296,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T16:50:00,-116.62,425620.27,776.14,892.76,XOM,buy,160,14850.29,0.342,0.68,2652400,710000,3.2,0.59,460000,0.854,0.067,297,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T16:55:00,167.39,425787.67,780.77,613.38,AAPL,buy,500,46415.8,0.34,0.69,2653000,710000,3.2,0.59,460000,0.853,0.067,293,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T17:00:00,160.32,425947.99,773.17,612.85,MSFT,sell,280,26013.99,0.337,0.7,2653600,710000,3.2,0.59,460000,0.852,0.067,294,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T17:05:00,441.93,426389.92,771.66,329.73,NVDA,buy,190,17715.14,0.335,0.71,2654200,710000,3.2,0.59,460000,0.851,0.067,295,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T17:10:00,337.3,426727.23,771.3,433.99,JPM,buy,340,31739.24,0.35,0.65,2654800,710000,3.2,0.59,460000,0.857,0.067,296,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T17:15:00,240.87,426968.09,777.61,536.75,XOM,sell,160,14918.4,0.347,0.66,2655400,710000,3.2,0.59,460000,0.856,0.067,297,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T17:20:00,-214.83,426753.26,788.03,1002.86,AAPL,buy,500,46531.55,0.345,0.67,2656000,710000,3.2,0.59,460000,0.855,0.067,293,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T17:25:00,267.22,427020.48,787.44,520.22,MSFT,buy,280,26084.91,0.342,0.68,2656600,710000,3.2,0.59,460000,0.854,0.067,294,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T17:30:00,224.74,427245.22,790.39,565.66,NVDA,sell,190,17717.56,0.34,0.69,2657200,710000,3.2,0.59,460000,0.853,0.067,295,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T17:35:00,182.38,427427.6,774.62,592.25,JPM,buy,340,31704.12,0.337,0.7,2657800,710000,3.2,0.59,460000,0.852,0.067,296,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T17:40:00,375.58,427803.18,775.61,400.03,XOM,buy,160,14859.66,0.335,0.71,2658400,710000,3.2,0.59,460000,0.851,0.067,297,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T17:45:00,176.25,427979.43,784.13,607.88,AAPL,sell,500,46429.4,0.35,0.65,2659000,710000,3.2,0.59,460000,0.857,0.067,293,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T17:50:00,120.06,428099.49,771.82,651.76,MSFT,buy,280,25990.33,0.347,0.66,2659600,710000,3.2,0.59,460000,0.856,0.067,294,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T17:55:00,52.03,428151.52,778.21,726.18,NVDA,buy,190,17681.11,0.345,0.67,2660200,710000,3.2,0.59,460000,0.855,0.067,295,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T18:00:00,-182.66,427968.86,796.9,979.57,JPM,sell,340,31783.51,0.342,0.68,2660800,710000,3.2,0.59,460000,0.854,0.067,296,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T18:05:00,408.06,428376.91,791.75,383.7,XOM,buy,160,14903.12,0.34,0.69,2661400,710000,3.2,0.59,460000,0.853,0.067,297,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T18:10:00,289.12,428666.04,777.88,488.76,AAPL,buy,500,46805.1,0.337,0.7,2662000,710000,3.2,0.59,460000,0.852,0.067,293,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T18:15:00,233.14,428899.18,782.33,549.19,MSFT,sell,280,26286.71,0.335,0.71,2662600,710000,3.2,0.59,460000,0.851,0.067,294,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T18:20:00,524.57,429423.75,791.91,267.33,NVDA,buy,190,17819.61,0.35,0.65,2663200,710000,3.2,0.59,460000,0.857,0.067,295,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T18:25:00,175.29,429599.05,778.39,603.09,JPM,buy,340,31922.6,0.347,0.66,2663800,710000,3.2,0.59,460000,0.856,0.067,296,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T18:30:00,-144.49,429454.56,789.32,933.81,XOM,sell,160,15079.38,0.345,0.67,2664400,710000,3.2,0.59,460000,0.855,0.067,297,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T18:35:00,173.01,429627.57,777.25,604.24,AAPL,buy,500,47193.45,0.342,0.68,2665000,710000,3.2,0.59,460000,0.854,0.067,293,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T18:40:00,405.01,430032.58,793.76,388.75,MSFT,buy,280,26369.62,0.34,0.69,2665600,710000,3.2,0.59,460000,0.853,0.067,294,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T18:45:00,186.31,430218.89,786.75,600.44,NVDA,sell,190,17853.43,0.337,0.7,2666200,710000,3.2,0.59,460000,0.852,0.067,295,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T18:50:00,459.74,430678.63,786.54,326.8,JPM,buy,340,31983.77,0.335,0.71,2666800,710000,3.2,0.59,460000,0.851,0.067,296,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T18:55:00,312.56,430991.2,795.76,483.2,XOM,buy,160,15017.46,0.35,0.65,2667400,710000,3.2,0.59,460000,0.857,0.067,297,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T19:00:00,67.67,431058.87,800.54,732.87,AAPL,sell,500,46857.05,0.347,0.66,2668000,710000,3.2,0.59,460000,0.856,0.067,293,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T19:05:00,629.76,431688.64,795.82,166.05,MSFT,buy,280,26149.82,0.345,0.67,2668600,710000,3.2,0.59,460000,0.855,0.067,294,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T19:10:00,272.02,431960.65,778.97,506.95,NVDA,buy,190,17839.54,0.342,0.68,2669200,710000,3.2,0.59,460000,0.854,0.067,295,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T19:15:00,301.69,432262.35,777.62,475.93,JPM,sell,340,32022.93,0.34,0.69,2669800,710000,3.2,0.59,460000,0.853,0.067,296,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T19:20:00,-197.29,432065.06,801.03,998.32,XOM,buy,160,15120.58,0.337,0.7,2670400,710000,3.2,0.59,460000,0.852,0.067,297,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T19:25:00,187.3,432252.36,782.21,594.92,AAPL,buy,500,47178.45,0.335,0.71,2671000,710000,3.2,0.59,460000,0.851,0.067,293,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T19:30:00,30.76,432283.12,796.09,765.33,MSFT,sell,280,26393.78,0.35,0.65,2671600,710000,3.2,0.59,460000,0.857,0.067,294,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T19:35:00,229.8,432512.92,795.69,565.89,NVDA,buy,190,17915.75,0.347,0.66,2672200,710000,3.2,0.59,460000,0.856,0.067,295,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T19:40:00,305.02,432817.94,791.21,486.19,JPM,buy,340,32133.5,0.345,0.67,2672800,710000,3.2,0.59,460000,0.855,0.067,296,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T19:45:00,-169.86,432648.08,797.45,967.31,XOM,sell,160,15159.73,0.342,0.68,2673400,710000,3.2,0.59,460000,0.854,0.067,297,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T19:50:00,219.44,432867.52,798.31,578.87,AAPL,buy,500,47293.1,0.34,0.69,2674000,710000,3.2,0.59,460000,0.853,0.067,293,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T19:55:00,156.41,433023.93,803.66,647.25,MSFT,buy,280,26431.38,0.337,0.7,2674600,710000,3.2,0.59,460000,0.852,0.067,294,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T20:00:00,-138.5,432885.43,807.82,946.32,NVDA,sell,190,17881.83,0.335,0.71,2675200,710000,3.2,0.59,460000,0.851,0.067,295,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T20:05:00,505.78,433391.22,806.71,300.92,JPM,buy,340,32003.49,0.35,0.65,2675800,710000,3.2,0.59,460000,0.857,0.067,296,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T20:10:00,63.71,433454.93,805.77,742.06,XOM,buy,160,15024.06,0.347,0.66,2676400,710000,3.2,0.59,460000,0.856,0.067,297,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T20:15:00,160.18,433615.11,793.69,633.51,AAPL,sell,500,47040.35,0.345,0.67,2677000,710000,3.2,0.59,460000,0.855,0.067,293,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T20:20:00,411.43,434026.53,795.7,384.28,MSFT,buy,280,26381.04,0.342,0.68,2677600,710000,3.2,0.59,460000,0.854,0.067,294,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T20:25:00,195.44,434221.98,779.41,583.96,NVDA,buy,190,17917.13,0.34,0.69,2678200,710000,3.2,0.59,460000,0.853,0.067,295,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T20:30:00,134.49,434356.47,786.22,651.72,JPM,sell,340,32088.66,0.337,0.7,2678800,710000,3.2,0.59,460000,0.852,0.067,296,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T20:35:00,83.07,434439.54,795.75,712.68,XOM,buy,160,15104.75,0.335,0.71,2679400,710000,3.2,0.59,460000,0.851,0.067,297,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T20:40:00,419.0,434858.53,807.0,388.0,AAPL,buy,500,47074.15,0.35,0.65,2680000,710000,3.2,0.59,460000,0.857,0.067,293,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T20:45:00,183.91,435042.45,776.79,592.87,MSFT,sell,280,26458.66,0.347,0.66,2680600,710000,3.2,0.59,460000,0.856,0.067,294,307,1,0.072,3,1,v1.5.0,f29d
2025-08-16T20:50:00,145.74,435188.18,783.31,637.57,NVDA,buy,190,17899.12,0.345,0.67,2681200,710000,3.2,0.59,460000,0.855,0.067,295,300,1,0.072,2,1,v1.5.0,f29d
2025-08-16T20:55:00,426.0,435614.19,773.77,347.76,JPM,buy,340,32097.77,0.342,0.68,2681800,710000,3.2,0.59,460000,0.854,0.067,296,301,1,0.072,3,1,v1.5.0,f29d
2025-08-16T21:00:00,304.06,435918.25,798.93,494.87,XOM,sell,160,15205.97,0.34,0.69,2682400,710000,3.2,0.59,460000,0.853,0.067,297,302,1,0.072,2,1,v1.5.0,f29d
2025-08-16T21:05:00,291.15,436209.4,797.55,506.4,AAPL,buy,500,47669.85,0.337,0.7,2683000,710000,3.2,0.59,460000,0.852,0.067,293,303,1,0.072,3,1,v1.5.0,f29d
2025-08-16T21:10:00,497.79,436707.19,798.51,300.72,MSFT,buy,280,26760.75,0.335,0.71,2683600,710000,3.2,0.59,460000,0.851,0.067,294,304,1,0.072,2,1,v1.5.0,f29d
2025-08-16T21:15:00,123.88,436831.07,780.29,656.41,NVDA,sell,190,18152.45,0.35,0.65,2684200,710000,3.2,0.59,460000,0.857,0.067,295,305,1,0.072,3,1,v1.5.0,f29d
2025-08-16T21:20:00,234.6,437065.68,792.67,558.07,JPM,buy,340,32658.84,0.347,0.66,2684800,710000,3.2,0.59,460000,0.856,0.067,296,306,1,0.072,2,1,v1.5.0,f29d
2025-08-16T21:25:00,291.01,437356.69,810.51,519.5,XOM,buy,160,15318.88,0.345,0.67,2685400,710000,3.2,0.59,460000,0.855,0.067,297,307,1,0.072,3,1,v1.5.0,f29d
